model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.000,acceptance_rate,0.5179036458,0.0015544805,0.5000000000,5109,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.000,binder,0.6648059075,0.0002648146,0.5191335308,5371,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.000,xi_over_L,0.0000000000,0.0321458365,0.5191335308,5371,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.000,susceptibility,0.2856898792,0.0386966212,0.5191335308,5371,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.000,structure_factor_kmin,0.3029675340,0.0339567018,0.5191335308,5371,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.000,magnetization_abs,1.4153509816,0.0049926197,0.5191335308,5371,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.000,acceptance_rate,0.4828125000,0.0014431920,0.5000000000,5371,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.000000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.778635,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.050,binder,0.6600108793,0.0007381743,0.5644615394,4897,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.050,xi_over_L,0.0812995377,0.0336883579,0.5644615394,4897,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.050,susceptibility,0.3368708737,0.0360040510,0.5644615394,4897,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.050,structure_factor_kmin,0.2779985485,0.0181766078,0.5644615394,4897,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.050,magnetization_abs,1.3639258224,0.0094219149,0.5644615394,4897,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.050,acceptance_rate,0.5279398148,0.0019637700,0.5000000000,4897,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.679958,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.050,binder,0.6630819183,0.0004968611,0.6128528837,5159,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.050,xi_over_L,0.0770373882,0.0457966296,0.6128528837,5159,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.050,susceptibility,0.3361434319,0.0504848619,0.6128528837,5159,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.050,structure_factor_kmin,0.2805821312,0.0151054606,0.6128528837,5159,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.050,magnetization_abs,1.3813866841,0.0073551572,0.6128528837,5159,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.050,acceptance_rate,0.5196549479,0.0014013585,0.5000000000,5159,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.050,binder,0.6650289687,0.0002023501,0.5316040226,5421,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.050,xi_over_L,0.0000000000,0.0048587396,0.5316040226,5421,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.050,susceptibility,0.2306698377,0.0285876407,0.5316040226,5421,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.050,structure_factor_kmin,0.3032082390,0.0212867231,0.5316040226,5421,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.050,magnetization_abs,1.3715000668,0.0045397407,0.5316040226,5421,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.050,acceptance_rate,0.5213000000,0.0010176469,0.5000000000,5421,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.050000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.100,binder,0.6603471054,0.0009264295,1.0008832921,4947,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.100,xi_over_L,0.0000000000,0.0275880916,1.0008832921,4947,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.100,susceptibility,0.3004911052,0.0364578442,1.0008832921,4947,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.100,structure_factor_kmin,0.3119945076,0.0183590939,1.0008832921,4947,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.100,magnetization_abs,1.3178579045,0.0118494392,1.0008832921,4947,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.100,acceptance_rate,0.5261342593,0.0015987720,0.5000000000,4947,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.100,binder,0.6627311822,0.0004324600,0.8845214505,5209,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.100,xi_over_L,0.0775603633,0.0333535228,0.8845214505,5209,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.100,susceptibility,0.3369051178,0.0372432399,0.8845214505,5209,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.100,structure_factor_kmin,0.2805860954,0.0154321075,0.8845214505,5209,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.100,magnetization_abs,1.3376594146,0.0088462563,0.8845214505,5209,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.100,acceptance_rate,0.5184635417,0.0014614910,0.5000000000,5209,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.100,binder,0.6642407477,0.0003052870,0.6308968070,5471,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.100,xi_over_L,0.0000000000,0.0227607667,0.6308968070,5471,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.100,susceptibility,0.3197125165,0.0437769261,0.6308968070,5471,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.100,structure_factor_kmin,0.3553391993,0.0240386407,0.6308968070,5471,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.100,magnetization_abs,1.3243791480,0.0058223794,0.6308968070,5471,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.100,acceptance_rate,0.5198375000,0.0014117650,0.5000000000,5471,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.150,binder,0.6582434707,0.0010306547,0.6542713298,4997,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.611962,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.150,xi_over_L,0.1002435742,0.0248459838,0.6542713298,4997,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.611962,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.150,susceptibility,0.3998388270,0.0607418476,0.6542713298,4997,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.611962,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.150,structure_factor_kmin,0.3024584730,0.0276924492,0.6542713298,4997,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.611962,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.150,magnetization_abs,1.2901931621,0.0110512574,0.6542713298,4997,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.611962,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.150,acceptance_rate,0.5631365741,0.0029725882,0.5000000000,4997,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.611962,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.150,binder,0.6626921334,0.0006207037,0.5818506162,5259,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.637065,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.150,xi_over_L,0.0000000000,0.0271425118,0.5818506162,5259,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.637065,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.150,susceptibility,0.3210356157,0.0471838036,0.5818506162,5259,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.637065,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.150,structure_factor_kmin,0.3304529947,0.0200658707,0.5818506162,5259,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.637065,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.150,magnetization_abs,1.2757863408,0.0070038024,0.5818506162,5259,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.637065,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.150,acceptance_rate,0.5522395833,0.0014519006,0.5000000000,5259,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.637065,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.150,binder,0.6642440165,0.0002609853,0.5373090993,5521,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.150,xi_over_L,0.0000000000,0.0244233656,0.5373090993,5521,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.150,susceptibility,0.3065269148,0.0277681599,0.5373090993,5521,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.150,structure_factor_kmin,0.3133926339,0.0146241834,0.5373090993,5521,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.150,magnetization_abs,1.2846009161,0.0052612377,0.5373090993,5521,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.150,acceptance_rate,0.5220208333,0.0010976228,0.5000000000,5521,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.200,binder,0.6584397484,0.0013075074,0.5472221606,5047,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.200,xi_over_L,0.1062515730,0.0377389470,0.5472221606,5047,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.200,susceptibility,0.3732648908,0.0698257696,0.5472221606,5047,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.200,structure_factor_kmin,0.2741143621,0.0157700580,0.5472221606,5047,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.200,magnetization_abs,1.2446878294,0.0097651895,0.5472221606,5047,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m1.100_lam1.200,acceptance_rate,0.5346759259,0.0020507358,0.5000000000,5047,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.200,binder,0.6622478124,0.0005185216,0.5000000000,5309,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.200,xi_over_L,0.0458099364,0.0346091478,0.5000000000,5309,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.200,susceptibility,0.3450999253,0.0399218660,0.5000000000,5309,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.200,structure_factor_kmin,0.3225169473,0.0226632636,0.5000000000,5309,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.200,magnetization_abs,1.2566997661,0.0067314553,0.5000000000,5309,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m1.100_lam1.200,acceptance_rate,0.5287695312,0.0016245440,0.5000000000,5309,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.200,binder,0.6635240390,0.0003469967,0.6522774894,5571,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.200,xi_over_L,0.0710854897,0.0350636858,0.6522774894,5571,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.200,susceptibility,0.3701559668,0.0389528591,0.6522774894,5571,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.200,structure_factor_kmin,0.3158916017,0.0156813089,0.6522774894,5571,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.200,magnetization_abs,1.2482426210,0.0063701563,0.6522774894,5571,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m1.100_lam1.200,acceptance_rate,0.5247916667,0.0012294043,0.5000000000,5571,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,1.100000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_m8.000_lam0.500,binder,0.1061203656,0.1169530989,2.6340066298,5037,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_m8.000_lam0.500,xi_over_L,0.0000000000,0.0286294793,2.6340066298,5037,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_m8.000_lam0.500,susceptibility,0.1715460509,0.0292251636,2.6340066298,5037,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_m8.000_lam0.500,structure_factor_kmin,0.2054675298,0.0230804308,2.6340066298,5037,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_m8.000_lam0.500,magnetization_abs,0.0288476818,0.0045492190,2.6340066298,5037,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_m8.000_lam0.500,acceptance_rate,0.5214120370,0.0033049995,0.5000000000,5037,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_m8.000_lam0.500,binder,0.2177902908,0.0748714893,2.5725122584,5299,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed
