model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.100,susceptibility,0.3004498934,0.0243020939,0.9056914974,5189,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.755509,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.100,magnetization_abs,1.4118899811,0.0059648872,0.9056914974,5189,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.755509,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.100,acceptance_rate,0.4852246094,0.0010888953,0.5000000000,5189,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.755509,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.100,binder,0.6648788267,0.0001528131,0.5958338064,5451,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.100,xi_over_L,0.0000000000,0.0269202223,0.5958338064,5451,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.100,susceptibility,0.2677983021,0.0240884857,0.5958338064,5451,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.100,magnetization_abs,1.4071041748,0.0036541177,0.5958338064,5451,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.100,acceptance_rate,0.5426187500,0.0007849944,0.5000000000,5451,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.630694,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.100,binder,0.6652786176,0.0001444586,0.5410399400,5713,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.100,xi_over_L,0.0771889427,0.0277960896,0.5410399400,5713,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.100,susceptibility,0.3016856723,0.0322657217,0.5410399400,5713,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.100,magnetization_abs,1.4065928077,0.0030798304,0.5410399400,5713,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.100,acceptance_rate,0.5129108796,0.0006835066,0.5000000000,5713,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.100000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.693764,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.150,binder,0.6601068411,0.0006409775,0.6758768937,4977,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.666427,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.150,xi_over_L,0.1093003505,0.0233725760,0.6758768937,4977,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.666427,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.150,susceptibility,0.3283713754,0.0314199267,0.6758768937,4977,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.666427,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.150,magnetization_abs,1.3592853188,0.0071825927,0.6758768937,4977,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.666427,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.150,acceptance_rate,0.5275347222,0.0013952077,0.5000000000,4977,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.666427,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.150,binder,0.6636285622,0.0003549880,0.5763103265,5239,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.150,xi_over_L,0.0530229114,0.0320027033,0.5763103265,5239,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.150,susceptibility,0.2795557138,0.0287397371,0.5763103265,5239,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.150,magnetization_abs,1.3681352462,0.0045897438,0.5763103265,5239,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,8,n2.78_m0.900_lam1.150,acceptance_rate,0.5176432292,0.0010560955,0.5000000000,5239,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.686826,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.150,binder,0.6645132512,0.0001746528,0.5578826837,5501,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.150,xi_over_L,0.0121249937,0.0228813268,0.5578826837,5501,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.150,susceptibility,0.3023593809,0.0240896285,0.5578826837,5501,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.150,magnetization_abs,1.3664653606,0.0037570694,0.5578826837,5501,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,10,n2.78_m0.900_lam1.150,acceptance_rate,0.5117125000,0.0008792168,0.5000000000,5501,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.150,binder,0.6651952505,0.0001857919,0.6324606836,5763,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.150,xi_over_L,0.0412191777,0.0351625759,0.6324606836,5763,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.150,susceptibility,0.3047536596,0.0344284250,0.6324606836,5763,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.150,magnetization_abs,1.3738699661,0.0033467713,0.6324606836,5763,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,12,n2.78_m0.900_lam1.150,acceptance_rate,0.5109736690,0.0006532641,0.5000000000,5763,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.150000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.700772,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.200,binder,0.6597216135,0.0006361417,0.7755316957,5027,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.605842,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.200,xi_over_L,0.1128092293,0.0178319381,0.7755316957,5027,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.605842,4,5,shuffled
t_projected_direct_phi4_metropolis,fractional_proxy,6,n2.78_m0.900_lam1.200,susceptibility,0.3448743897,0.0312218490,0.7755316957,5027,2.780000,1.780000,0.890000,0.000000,0.000000,t_projected_direct,0.900000,1.200000,shared,explicit_grid,adaptive_shuffled_multihit_metropolis,0.605842,4,5,shuffled
